ID,sex,DOB,age97,compcoll_age25,race,father_educ_years,mother_educ_years,parinc,intact,sibsz,region_age17,urban_rural_age17,asvab_mv_pct,grades8th,hsprog,gpa,peers_aspiration_college,delinq,tchgood,schsafe,marstat_age17,res_children_age17,weeks_Unemployed,weeks_Out of labor force,weeks_Employed,weeks_Not working (unclear if unemployed or NILF),weeks_Active military,prop_Unemployed,prop_Out of labor force,prop_Employed,prop_Not working (unclear if unemployed or NILF),prop_Active military
97,M,1980-06-01,16.0,1.0,Hispanic,12.0,12.0,42300.0,1.0,3.0,Northeast,Urban,58.177,3.0,0.0,2.0,About 75%,2.0,1.0,1.0,Never married,0.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,M,1980-01-01,16.0,0.0,Non-Black / Non-Hispanic,13.25545254514269,12.379598512303353,63371.936783361525,0.6255453040600312,3.4762815566901004,Northeast,Urban,44.306,3.5,1.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,1.0
99,M,1982-06-01,14.0,0.0,Hispanic,9.587047060427105,8.0,19160.81642444666,0.0,5.0,Northeast,Urban,30.03195912939608,3.0,0.0,2.5,About 75%,0.0,1.0,1.0,Never married,0.0,34.73226678559794,110.48565334542984,614.6509509277917,3.5748892337020948,13.684817991954304,0.046824444060902026,0.1466599747072007,0.7834613494824093,0.005089205299522392,0.017965026449675126
101,F,1981-07-01,15.0,0.0,Black,7.604661996713167,6.0,-6307.8085034209,0.0,11.0,Northeast,Urban,9.146652790214155,3.0,0.0,2.0,About 75%,1.0,0.0,1.0,Never married,0.0,60.0,691.0,191.0,0.0,0.0,0.0636942675159236,0.733545647558386,0.20276008492569,0.0,0.0
102,F,1982-04-01,14.0,1.0,Hispanic,12.0,12.0,65833.3333333333,1.0,4.0,Northeast,Urban,35.316,3.0,0.0,3.0,Almost all (>90%),3.0,1.0,1.0,Never married,0.0,0.0,1.0,877.0,0.0,0.0,0.0,0.0011389521640091,0.998861047835991,0.0,0.0
103,F,1983-11-01,13.0,0.0,Hispanic,12.0,12.0,73433.3333333333,1.0,4.0,Northeast,Urban,66.575,3.5,0.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,31.853305645139002,111.46546533737457,580.7439770134167,4.040753907290579,11.574910934622324,0.0468244440507235,0.14665997473958792,0.7834613494782967,0.005089205263156593,0.017965026468004686
104,F,1980-11-01,16.0,1.0,Non-Black / Non-Hispanic,16.0,13.0,91891.0,1.0,2.0,Northeast,Urban,58.482,3.0,0.0,2.5,Almost all (>90%),2.0,1.0,1.0,Never married,0.0,55.0,23.0,860.0,0.0,0.0,0.05863539445629,0.0245202558635394,0.916844349680171,0.0,0.0
105,M,1983-08-01,13.0,0.0,Non-Black / Non-Hispanic,16.0,13.0,154537.666666667,1.0,2.0,Northeast,Urban,74.883,3.5,1.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,19.0,704.0,0.0,0.0,0.0,0.0262793914246196,0.97372060857538,0.0,0.0
106,M,1981-11-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,16.0,85150.0,1.0,1.0,Northeast,Urban,34.516,3.0,0.0,2.5,About 75%,2.0,0.0,1.0,Never married,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,F,1982-08-01,14.0,1.0,Non-Black / Non-Hispanic,19.0,16.0,191270.333333333,1.0,7.0,Northeast,Urban,94.837,4.0,1.0,4.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,42.0,800.0,0.0,0.0,0.0,0.0498812351543943,0.950118764845606,0.0,0.0
108,M,1984-09-01,12.0,1.0,Non-Black / Non-Hispanic,19.0,16.0,140905.666666667,1.0,7.0,Northeast,Urban,83.765,4.0,0.0,4.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,2.0,733.0,1.0,0.0,0.0,0.0027173913043478,0.995923913043478,0.0013586956521739,0.0
109,F,1982-03-01,14.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,77600.0,1.0,2.0,Northeast,Urban,90.866,4.0,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,549.0,320.0,0.0,0.0,0.0,0.631760644418872,0.368239355581128,0.0,0.0
110,F,1984-02-01,12.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,82000.0,1.0,2.0,Northeast,Urban,43.864,4.0,0.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,435.0,337.0,0.0,0.0,0.0,0.563471502590674,0.436528497409326,0.0,0.0
111,F,1981-01-01,15.0,1.0,Non-Black / Non-Hispanic,13.824841738183444,13.338175094146756,42810.0,0.0,10.0,Northeast,Urban,82.318,4.0,1.0,4.0,Almost all (>90%),2.0,1.0,1.0,Never married,0.0,52.0,667.0,204.0,0.0,0.0,0.0563380281690141,0.722643553629469,0.221018418201517,0.0,0.0
112,F,1984-04-01,12.0,1.0,Non-Black / Non-Hispanic,12.0,12.0,127000.0,0.8404344131361343,3.6866765410523312,Northeast,Urban,57.727,4.0,1.0,3.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,795.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,M,1984-04-01,12.0,0.0,Non-Black / Non-Hispanic,12.0,15.0,121266.666666667,0.0,2.0,Northeast,Urban,76.838,3.0,0.0,3.5,About half (50%),4.0,1.0,1.0,Never married,0.0,64.0,42.0,653.0,0.0,0.0,0.0843214756258235,0.0553359683794466,0.86034255599473,0.0,0.0
114,F,1982-07-01,14.0,0.0,Non-Black / Non-Hispanic,13.0,12.0,78108.0,1.0,3.0,Northeast,Urban,65.345,3.0,1.0,2.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,5.0,47.0,798.0,0.0,0.0,0.0058823529411764,0.0552941176470588,0.938823529411765,0.0,0.0
115,F,1984-10-01,12.0,0.0,Hispanic,12.0,12.0,14166.6666666667,1.0,2.0,Northeast,Urban,53.132,1.5,0.0,2.5,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116,M,1984-10-01,12.0,0.0,Black,12.0,12.0,48883.3333333333,0.0,1.0,Non-interview,Non-interview,27.006067484195093,2.5,0.0,2.5,About half (50%),3.0,1.0,1.0,Never married,1.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,M,1984-10-01,12.0,0.0,Black,12.0,12.0,31750.0,0.0,1.0,Non-interview,Non-interview,23.82093149182814,2.0,0.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,M,1980-06-01,16.0,1.0,Non-Black / Non-Hispanic,16.0,12.0,98500.0,1.0,1.0,Northeast,Urban,60.43520084523518,2.5,0.0,2.5,About half (50%),2.0,1.0,1.0,Never married,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,M,1982-09-01,14.0,1.0,Non-Black / Non-Hispanic,12.0,15.0,266139.5,1.0,1.0,Non-interview,Non-interview,33.091,2.5,0.0,3.0,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,11.0,867.0,0.0,0.0,0.0,0.0125284738041002,0.9874715261959,0.0,0.0
121,M,1981-12-01,15.0,0.0,Non-Black / Non-Hispanic,14.0,14.0,120950.0,1.0,2.0,Northeast,Urban,80.701,2.5,1.0,3.0,About 75%,2.0,1.0,1.0,Never married,0.0,19.0,0.0,783.0,0.0,0.0,0.0236907730673317,0.0,0.976309226932668,0.0,0.0
122,M,1984-06-01,12.0,0.0,Non-Black / Non-Hispanic,14.0,14.0,103800.0,1.0,2.0,Northeast,Urban,59.605,3.5,1.0,2.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125,F,1984-05-01,12.0,1.0,Non-Black / Non-Hispanic,18.0,16.0,79866.67152053595,0.0,1.0,Non-interview,Non-interview,67.045,3.5,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,8.0,0.0,670.0,0.0,0.0,0.0117994100294985,0.0,0.988200589970501,0.0,0.0
126,M,1981-05-01,15.0,0.0,Non-Black / Non-Hispanic,12.05819063959878,12.0,63750.0,0.4309040483427954,3.7080814780284745,Northeast,Urban,35.303,1.5,0.0,2.0,About 75%,6.0,0.0,1.0,Never married,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,F,1982-03-01,14.0,1.0,Non-Black / Non-Hispanic,16.0,16.0,150900.0,0.8281277715520954,2.59560019029761,Northeast,Urban,58.706,3.5,1.0,3.0,About 75%,1.0,1.0,1.0,Never married,0.0,19.0,60.0,799.0,0.0,0.0,0.0216400911161731,0.0683371298405467,0.91002277904328,0.0,0.0
128,F,1982-08-01,14.0,1.0,Non-Black / Non-Hispanic,18.0,16.0,116083.333333333,0.0,1.0,Northeast,Urban,71.624,4.0,0.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,30.0,233.0,594.0,0.0,0.0,0.0350058343057176,0.271878646441074,0.693115519253209,0.0,0.0
129,F,1980-08-01,16.0,1.0,Non-Black / Non-Hispanic,17.0,15.457835748673768,120600.0,0.811233804338614,2.6032364740356924,Northeast,Urban,61.979,3.0,0.0,4.0,About half (50%),0.0,1.0,1.0,Never married,0.0,19.0,0.0,654.0,0.0,0.0,0.0282317979197623,0.0,0.971768202080238,0.0,0.0
130,F,1981-07-01,15.0,0.0,Non-Black / Non-Hispanic,17.0,14.807356139898014,80484.72894831073,0.5421989249323025,2.665506049033594,Northeast,Urban,39.653,4.0,1.0,2.5,About 75%,2.0,1.0,1.0,Never married,0.0,6.0,49.0,783.0,0.0,0.0,0.0071599045346062,0.058472553699284,0.93436754176611,0.0,0.0
131,M,1980-10-01,16.0,0.0,Non-Black / Non-Hispanic,16.0,16.0,42283.3333333333,1.0,1.0,Northeast,Urban,98.342,4.0,1.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,35.74666100166888,121.39624269936166,660.1103153593359,4.118851418890145,14.073141179821278,0.046824444004039956,0.1466599747492081,0.78346134950812,0.005089205236896599,0.017965026505984083
132,M,1983-02-01,13.0,1.0,Non-Black / Non-Hispanic,16.0,16.0,79499.0,1.0,1.0,Northeast,Urban,89.334,4.0,1.0,4.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,827.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,M,1982-07-01,14.0,1.0,Non-Black / Non-Hispanic,16.0,16.0,60580.0,1.0,2.0,Northeast,Urban,83.789,3.5,0.0,4.0,About 75%,1.0,1.0,1.0,Never married,0.0,4.0,51.0,805.0,0.0,0.0,0.0046511627906976,0.0593023255813954,0.936046511627907,0.0,0.0
134,M,1984-04-01,12.0,0.0,Non-Black / Non-Hispanic,16.0,14.0,75708.57186484909,0.6585239899549393,3.0461605862063363,Northeast,Urban,63.1191590479014,3.5,0.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,29.761981044749447,101.9529053490889,536.6781978840388,3.4030844141755523,11.85172819207338,0.04682444403914987,0.14665997473078374,0.7834613494841591,0.005089205250727424,0.017965026497973713
135,M,1981-04-01,15.0,1.0,Non-Black / Non-Hispanic,15.0,18.0,72000.0,0.0,3.0,Northeast,Urban,94.833,3.0,0.0,3.0,About 75%,2.0,0.0,1.0,Never married,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136,F,1983-09-01,13.0,1.0,Non-Black / Non-Hispanic,14.0,18.0,98140.95351442715,1.0,3.0,Northeast,Urban,89.028,4.0,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,24.0,127.0,541.0,0.0,0.0,0.0346820809248555,0.183526011560694,0.781791907514451,0.0,0.0
137,F,1980-05-01,16.0,0.0,Non-Black / Non-Hispanic,11.743356739860271,12.0,3400.0,0.0,5.0,Northeast,Urban,63.329,3.0,0.0,2.0,About half (50%),0.0,0.0,0.0,Never married,0.0,0.0,10.0,955.0,0.0,0.0,0.0,0.0103626943005181,0.989637305699482,0.0,0.0
138,M,1984-04-01,12.0,0.0,Non-Black / Non-Hispanic,18.0,16.0,5000.0,1.0,2.0,Northeast,Rural,60.424,1.5,1.0,2.0,About 75%,2.0,1.0,1.0,Never married,0.0,47.0,95.0,613.0,0.0,0.0,0.0622516556291391,0.125827814569536,0.811920529801324,0.0,0.0
139,F,1984-07-01,12.0,0.0,Non-Black / Non-Hispanic,16.0,18.0,123737.0,1.0,1.0,Northeast,Urban,98.914,4.0,0.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,29.617808569901882,108.76082072328967,538.4796049955503,3.806962178257521,11.42910388204507,0.046824444026831835,0.14665997476125647,0.7834613494824996,0.005089205221324278,0.01796502651050924
140,M,1983-12-01,13.0,0.0,Hispanic,14.0,12.0,48750.0,0.0,0.0,Non-interview,Non-interview,79.409,4.0,0.0,3.2532352703442724,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,F,1980-01-01,16.0,0.0,Non-Black / Non-Hispanic,9.0,12.0,80000.0,1.0,2.0,Northeast,Urban,50.052,3.5,1.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,39.831768214246594,134.45409507405506,690.6199187893061,4.384298989735342,14.275020387321746,0.04682444401062713,0.1466599747794839,0.7834613494886095,0.005089205265316199,0.01796502645569742
142,F,1981-01-01,15.0,0.0,Non-Black / Non-Hispanic,14.0,10.0,40600.0,0.0,2.0,Northeast,Urban,55.54,3.5,0.0,2.0,About half (50%),3.0,1.0,1.0,Never married,0.0,3.0,4.0,833.0,0.0,0.0,0.0035714285714285,0.0047619047619047,0.991666666666667,0.0,0.0
143,M,1981-08-01,15.0,0.0,Black,14.0,12.0,111000.0,1.0,3.0,Northeast,Urban,42.098,2.0,1.0,2.5,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,419.0,50.0,0.0,428.0,0.0,0.46711259754738,0.0557413600891862,0.0,0.477146042363434
144,M,1982-08-01,14.0,0.0,Black,12.0,16.0,117500.0,0.0,4.0,Northeast,Urban,62.219,2.0,0.0,2.0,About half (50%),4.0,1.0,0.0,Never married,0.0,43.0,118.0,686.0,0.0,0.0,0.050767414403778,0.139315230224321,0.809917355371901,0.0,0.0
145,M,1984-04-01,12.0,0.0,Black,12.0,16.0,114751.0,0.0,4.0,Northeast,Urban,39.585,2.0,1.0,2.0,About 25%,5.0,1.0,1.0,Never married,0.0,0.0,6.0,750.0,0.0,0.0,0.0,0.0079365079365079,0.992063492063492,0.0,0.0
146,M,1984-07-01,12.0,0.0,Black,12.0,12.0,72333.3333333333,0.0,4.0,Northeast,Urban,18.371,2.5,0.0,2.5,About 75%,0.0,1.0,1.0,Never married,0.0,201.0,25.0,519.0,0.0,0.0,0.269798657718121,0.0335570469798658,0.696644295302013,0.0,0.0
147,F,1984-02-01,12.0,0.0,Non-Black / Non-Hispanic,13.0,12.0,50070.6666666667,1.0,2.0,Northeast,Urban,42.348,2.5,1.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,52.0,447.0,270.0,0.0,0.0,0.0676202860858258,0.581274382314694,0.35110533159948,0.0,0.0
148,F,1982-10-01,14.0,0.0,Black,12.0,6.0,20000.0,0.0,7.0,Northeast,Urban,12.442965631000249,2.5,0.0,2.0,About 25%,1.0,0.0,0.0,Never married,1.0,42.0,84.0,638.0,0.0,0.0,0.0549738219895288,0.109947643979058,0.835078534031414,0.0,0.0
149,F,1983-04-01,13.0,0.0,Black,11.0,11.0,2500.0,0.0,4.0,Northeast,Urban,5.071,2.0,0.0,2.0,About 75%,0.0,1.0,1.0,Never married,0.0,58.0,731.0,19.0,0.0,0.0,0.0717821782178218,0.90470297029703,0.0235148514851485,0.0,0.0
150,M,1984-02-01,12.0,0.0,Black,11.475411258200285,11.0,99000.0,0.0,4.0,Northeast,Urban,12.233,2.0,0.0,2.5,About half (50%),2.0,1.0,1.0,Never married,0.0,57.0,0.0,738.0,0.0,0.0,0.0716981132075472,0.0,0.928301886792453,0.0,0.0
151,F,1982-01-01,14.0,0.0,Black,11.0,11.0,2500.0,0.0,4.0,Northeast,Urban,19.749,2.5,0.0,2.5,About half (50%),1.0,0.0,0.0,Never married,0.0,119.0,0.0,574.0,0.0,0.0,0.171717171717172,0.0,0.828282828282828,0.0,0.0
152,M,1982-05-01,14.0,0.0,Black,14.0,12.0,95000.0,0.38752085491856103,5.231073781607538,Northeast,Urban,27.157,2.0,0.0,2.0,About 75%,3.0,1.0,1.0,Never married,0.0,20.0,45.0,815.0,0.0,0.0,0.0227272727272727,0.0511363636363636,0.926136363636364,0.0,0.0
153,F,1980-02-01,16.0,0.0,Black,13.0,10.0,20503.0696138396,0.0,7.0,Northeast,Urban,10.825,2.0,0.0,2.5,About half (50%),4.0,1.0,1.0,Never married,1.0,223.0,657.0,104.0,0.0,0.0,0.226626016260163,0.667682926829268,0.105691056910569,0.0,0.0
154,M,1980-06-01,16.0,0.0,Non-Black / Non-Hispanic,20.0,19.0,284143.0,1.0,2.0,Northeast,Urban,97.902,3.5,1.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,0.0,31.0,957.0,0.0,0.0,0.0,0.0313765182186235,0.968623481781376,0.0,0.0
155,M,1980-02-01,16.0,1.0,Non-Black / Non-Hispanic,18.0,14.0,300293.0,1.0,4.0,Northeast,Urban,99.595,4.0,1.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
156,M,1982-11-01,14.0,1.0,Non-Black / Non-Hispanic,18.0,14.0,224086.5,1.0,4.0,Northeast,Urban,92.692,4.0,1.0,3.5,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,34.0,742.0,51.0,0.0,0.0,0.0411124546553809,0.897218863361548,0.0616686819830713,0.0
157,F,1982-03-01,14.0,1.0,Hispanic,12.0,12.0,86750.0,1.0,16.0,Northeast,Urban,63.868056116788004,3.5,1.0,4.0,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,17.0,849.0,0.0,0.0,0.0,0.0196304849884527,0.980369515011547,0.0,0.0
158,M,1984-12-01,12.0,1.0,Hispanic,16.07155832767927,16.0,112550.0,1.0,1.0,Northeast,Urban,79.949,3.0,0.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,F,1980-01-01,16.0,0.0,Hispanic,10.0,12.0,12510.5,1.0,6.0,Northeast,Urban,3.049,3.5,0.0,3.0,Almost all (>90%),0.0,1.0,0.0,Never married,0.0,158.0,82.0,715.0,27.0,0.0,0.160896130346232,0.0835030549898167,0.728105906313646,0.0274949083503055,0.0
160,F,1981-01-01,15.0,0.0,Hispanic,10.0,9.0,2928.0,0.0,16.0,Northeast,Urban,5.463,1.5,0.0,2.5,About 75%,5.0,1.0,1.0,Never married,0.0,53.0,424.0,438.0,0.0,0.0,0.0579234972677596,0.463387978142076,0.478688524590164,0.0,0.0
162,F,1981-08-01,15.0,1.0,Black,12.16774148928238,12.691180918599294,31250.0,0.0,7.0,Non-interview,Non-interview,52.077485358079095,3.5,1.0,3.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,0.0,3.0,902.0,0.0,0.0,0.0,0.0033149171270718,0.996685082872928,0.0,0.0
163,M,1983-02-01,13.0,0.0,Black,11.255481726131695,11.459619991586692,40000.0,0.0,7.0,Northeast,Urban,22.815835092229605,2.5,0.0,1.5,About 75%,4.0,1.0,1.0,Never married,0.0,0.0,404.0,109.0,0.0,0.0,0.0,0.787524366471735,0.212475633528265,0.0,0.0
164,F,1981-07-01,15.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,49000.0,1.0,3.0,Northeast,Urban,50.169,3.0,0.0,3.5,About 75%,4.0,1.0,1.0,Never married,0.0,0.0,1.0,898.0,0.0,0.0,0.0,0.0011123470522803,0.99888765294772,0.0,0.0
165,M,1980-04-01,16.0,1.0,Non-Black / Non-Hispanic,12.0,13.0,0.0,0.5269702627866153,4.059928130385268,Northeast,Urban,40.421,3.5,1.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,F,1982-09-01,14.0,1.0,Non-Black / Non-Hispanic,12.0,13.0,68500.0,0.6554875272942339,3.8777191156251867,Northeast,Urban,83.128,4.0,0.0,3.5,About 75%,1.0,1.0,1.0,Never married,0.0,4.0,308.0,533.0,0.0,0.0,0.0047337278106508,0.364497041420118,0.630769230769231,0.0,0.0
167,M,1984-11-01,12.0,0.0,Hispanic,12.0,8.0,64525.0,0.0,3.0,Northeast,Urban,37.62672722041879,4.0,0.0,3.5,About half (50%),0.0,1.0,1.0,Never married,0.0,50.0,687.0,0.0,0.0,0.0,0.067842605156038,0.932157394843962,0.0,0.0,0.0
168,M,1981-01-01,15.0,0.0,Hispanic,12.0,13.0,64706.969420859765,1.0,2.0,Northeast,Urban,31.337,2.5,0.0,2.5,About half (50%),1.0,1.0,1.0,Never married,0.0,1.0,0.0,943.0,0.0,0.0,0.0010593220338983,0.0,0.998940677966102,0.0,0.0
169,F,1983-01-01,13.0,0.0,Non-Black / Non-Hispanic,20.0,12.0,24750.0,1.0,15.0,Northeast,Urban,75.582,2.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,48.0,493.0,299.0,0.0,0.0,0.0571428571428571,0.586904761904762,0.355952380952381,0.0,0.0
170,F,1984-08-01,12.0,0.0,Non-Black / Non-Hispanic,20.0,12.0,22500.0,1.0,15.0,Northeast,Urban,61.533,1.5,0.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,45.0,14.0,599.0,99.0,0.0,0.059445178335535,0.0184940554821664,0.791281373844122,0.130779392338177,0.0
171,F,1984-07-01,12.0,0.0,Hispanic,11.0,12.0,59250.0,1.0,8.0,Northeast,Urban,87.967,3.5,0.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,252.0,497.0,0.0,0.0,0.0,0.336448598130841,0.663551401869159,0.0,0.0
173,F,1980-06-01,16.0,0.0,Non-Black / Non-Hispanic,18.0,16.0,104500.0,1.0,2.0,Northeast,Rural,77.80437224921417,4.0,1.0,4.0,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,38.98773000333149,130.07395231617716,677.7935223507037,4.312180412456982,14.463270869029174,0.04682444400281249,0.1466599747826216,0.7834613494869825,0.005089205241641692,0.01796502648799203
174,M,1983-04-01,13.0,0.0,Non-Black / Non-Hispanic,18.0,16.0,104500.0,1.0,2.0,Non-interview,Non-interview,58.86955958787588,3.0,0.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,12.0,8.0,685.0,0.0,0.0,0.0170212765957447,0.0113475177304965,0.971631205673759,0.0,0.0
175,F,1981-10-01,15.0,1.0,Non-Black / Non-Hispanic,18.0,16.0,192295.5,1.0,1.0,Northeast,Rural,95.637,3.5,0.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,887.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
176,M,1982-09-01,14.0,1.0,Non-Black / Non-Hispanic,18.0,13.0,285805.0,1.0,0.0,Northeast,Rural,90.292,3.0,1.0,4.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,F,1980-11-01,16.0,1.0,Non-Black / Non-Hispanic,12.0,16.0,52425.0,1.0,4.0,Northeast,Rural,46.304,3.0,1.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,17.0,10.0,914.0,0.0,0.0,0.0180658873538789,0.0106269925611052,0.971307120085016,0.0,0.0
178,F,1980-03-01,16.0,1.0,Non-Black / Non-Hispanic,18.0,12.0,91797.29632164133,1.0,4.0,Northeast,Rural,87.198,4.0,1.0,4.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,54.0,922.0,0.0,0.0,0.0,0.055327868852459,0.944672131147541,0.0,0.0
180,M,1983-09-01,13.0,1.0,Non-Black / Non-Hispanic,18.0,12.0,93831.11166577315,1.0,4.0,Non-interview,Non-interview,95.254,4.0,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,814.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,F,1982-11-01,14.0,1.0,Non-Black / Non-Hispanic,20.0,18.0,111750.0,1.0,2.0,Northeast,Rural,100.0,4.0,1.0,4.0,Almost all (>90%),1.0,1.0,1.0,Never married,0.0,10.0,18.0,816.0,0.0,0.0,0.0118483412322275,0.0213270142180095,0.966824644549763,0.0,0.0
182,F,1984-05-01,12.0,1.0,Non-Black / Non-Hispanic,20.0,18.0,133375.0,1.0,2.0,Northeast,Rural,98.196,4.0,1.0,4.0,About 75%,0.0,1.0,1.0,Never married,0.0,0.0,25.0,733.0,0.0,0.0,0.0,0.0329815303430079,0.967018469656992,0.0,0.0
183,F,1980-12-01,16.0,0.0,Non-Black / Non-Hispanic,20.0,16.0,138750.0,1.0,3.0,Northeast,Rural,81.282,3.0,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,0.0,929.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,M,1984-12-01,12.0,0.0,Non-Black / Non-Hispanic,16.0,14.0,100833.333333333,1.0,8.0,Northeast,Urban,79.429,3.5,1.0,2.0,About half (50%),0.0,1.0,1.0,Never married,0.0,27.363340209172165,97.59100443147247,526.237113653869,3.867595851135988,7.961903604173983,0.046824444031495216,0.14665997473678982,0.7834613494911504,0.005089205230670579,0.01796502651353793
185,M,1981-06-01,15.0,0.0,Black,12.0,12.0,92500.0,0.0,3.0,Northeast,Urban,7.81,4.0,0.0,4.0,About 25%,8.0,1.0,0.0,Never married,0.0,176.0,84.0,132.0,0.0,0.0,0.448979591836735,0.214285714285714,0.336734693877551,0.0,0.0
186,F,1983-07-01,13.0,0.0,Non-Black / Non-Hispanic,11.953772734895072,12.137544189444384,2500.0,0.38284980820928805,3.8539121452466487,Northeast,Urban,50.55756970873984,2.5,1.0,2.5,About half (50%),0.0,1.0,1.0,Never married,0.0,32.74791976642605,111.87275365097821,580.5623447517155,4.147862961093736,9.726616541370163,0.0468244440488238,0.14665997474851522,0.7834613494741207,0.005089205258688501,0.017965026469224044
187,M,1983-09-01,13.0,1.0,Hispanic,14.0,12.0,77933.6666666667,1.0,3.0,Northeast,Urban,85.828,3.0,1.0,2.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,0.0,1.0,456.0,0.0,332.0,0.0,0.0012674271229404,0.577946768060836,0.0,0.420785804816223
188,F,1980-10-01,16.0,0.0,Non-Black / Non-Hispanic,12.0,12.0,29010.0,0.0,4.0,Northeast,Urban,42.443,3.5,1.0,3.5,Almost all (>90%),0.0,1.0,1.0,Never married,0.0,2.0,3.0,959.0,0.0,0.0,0.0020746887966805,0.0031120331950207,0.994813278008299,0.0,0.0
189,F,1984-08-01,12.0,0.0,Non-Black / Non-Hispanic,12.577438010041908,12.0,58629.17335227621,0.5645747594365442,3.7084309728415867,Northeast,Urban,61.35870596226942,3.5,1.0,3.0,About 75%,0.0,1.0,1.0,Never married,0.0,29.748888669306453,106.19040377509192,537.0241972868652,3.8953924991991755,9.92462149152638,0.04682444403540709,0.14665997475641168,0.7834613494766914,0.00508920524659906,0.0179650264860185
