"ID","sex","DOB","age97","compcoll_age25","race","father_educ_years","mother_educ_years","parinc","intact","sibsz","region_age17","urban_rural_age17","asvab_mv_pct","grades8th","hsprog","gpa","peers_aspiration_college","delinq","tchgood","schsafe","marstat_age17","res_children_age17","weeks_Unemployed","weeks_Out of labor force","weeks_Employed","weeks_Not working (unclear if unemployed or NILF)","weeks_Active military","prop_Unemployed","prop_Out of labor force","prop_Employed","prop_Not working (unclear if unemployed or NILF)","prop_Active military"
6768,"M",1984-09-01,12,0,"Hispanic",7,6,0,NA,NA,"West","Urban",4.003,2,0,2.5,"About half (50%)",0,1,1,"Never married",0,25,0,711,0,0,0.0339673913043478,0,0.966032608695652,0,0
6769,"F",1980-07-01,16,0,"Hispanic",3,3,46500,NA,NA,"West","Urban",NA,4,1,4,"About half (50%)",0,1,1,"Never married",0,35,12,948,0,0,0.0351758793969849,0.0120603015075377,0.952763819095477,0,0
6770,"M",1983-06-01,13,0,"Hispanic",3,3,84000,NA,NA,"West","Urban",56.012,3,1,3,"Almost all (>90%)",3,1,1,"Never married",0,0,15,826,0,0,0,0.0178359096313912,0.982164090368609,0,0
6771,"F",1980-12-01,16,0,"Hispanic",10,12,112500,NA,NA,"West","Urban",31.005,3.5,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,437,435,0,0,0,0.501146788990826,0.498853211009174,0,0
6772,"M",1983-05-01,13,0,"Hispanic",10,12,61000,NA,NA,"West","Urban",19.418,1.5,1,1.5,"About 75%",1,1,1,"Never married",0,77,73,652,0,0,0.0960099750623441,0.0910224438902743,0.812967581047382,0,0
6773,"M",1984-04-01,12,0,"Hispanic",10,17,82500,1,6,"West","Urban",45.352,3,1,3,"About 75%",0,1,1,"Never married",0,34,11,719,0,0,0.0445026178010471,0.0143979057591623,0.94109947643979,0,0
6774,"F",1984-08-01,12,0,"Hispanic",12,NA,17500,NA,NA,"West","Urban",31.139,2.5,0,3,"About 75%",0,1,1,"Never married",0,56,37,645,0,0,0.0758807588075881,0.0501355013550136,0.873983739837398,0,0
6775,"F",1982-07-01,14,0,"Hispanic",NA,8,11250,NA,NA,"West","Urban",7.612,2.5,0,2,"Almost all (>90%)",1,1,1,"Never married",1,16,47,801,0,0,0.0185185185185185,0.0543981481481481,0.927083333333333,0,0
6776,"F",1981-11-01,15,0,"Hispanic",13,12,12500,NA,NA,"West","Urban",52.456,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,21,549,312,0,0,0.0238095238095238,0.622448979591837,0.353741496598639,0,0
6778,"M",1984-09-01,12,0,"Hispanic",13,12,18500,NA,NA,"West","Urban",21.8,2.5,0,4,"Almost all (>90%)",1,0,1,"Never married",0,0,0,25,0,0,0,0,1,0,0
6779,"M",1982-01-01,14,0,"Hispanic",8,8,37000,NA,NA,"West","Urban",42.659,2.5,0,2.5,"About half (50%)",3,1,1,"Never married",0,9,60,829,0,0,0.010022271714922,0.066815144766147,0.923162583518931,0,0
6781,"F",1981-09-01,15,1,"Hispanic",6,6,50500,1,5,"West","Urban",NA,2.5,1,3.5,"About half (50%)",0,1,1,"Never married",0,8,3,883,0,0,0.00894854586129754,0.00335570469798658,0.987695749440716,0,0
6782,"F",1984-09-01,12,0,"Hispanic",6,6,30000,1,5,"West","Urban",NA,3.5,1,3.5,"About half (50%)",0,1,1,"Never married",0,0,5,731,0,0,0,0.00679347826086957,0.99320652173913,0,0
6784,"M",1984-01-01,12,0,"Hispanic",9,9,55800,NA,NA,"West","Urban",7.661,3.5,1,3,"About half (50%)",0,1,0,"Never married",0,0,0,776,0,0,0,0,1,0,0
6785,"F",1981-02-01,15,0,"Hispanic",NA,5,8380,0,8,"West","Urban",33.079,4,1,3,"About 25%",0,1,1,"Never married",0,0,0,922,0,0,0,0,1,0,0
6786,"F",1982-10-01,14,0,"Hispanic",NA,5,9730,0,8,"West","Urban",25.409,2.5,1,3.5,"About 25%",0,1,1,"Never married",0,99,481,257,0,0,0.118279569892473,0.574671445639188,0.307048984468339,0,0
6787,"M",1984-03-01,12,0,"Hispanic",NA,5,42920,0,8,"West","Urban",5.045,2,1,3,"About 25%",0,1,1,"Never married",0,95,4,271,0,0,0.256756756756757,0.0108108108108108,0.732432432432432,0,0
6788,"F",1981-07-01,15,0,"Hispanic",12,10,12500,NA,NA,"West","Urban",7.03,2.5,0,2,"Almost all (>90%)",7,0,1,"Never married",0,132,262,505,0,0,0.146829810901001,0.291434927697442,0.561735261401557,0,0
6789,"M",1984-04-01,12,0,"Hispanic",NA,10,37500,NA,NA,"West","Urban",10.728,2.5,0,2.5,"About 75%",5,1,1,"Never married",0,0,0,782,0,0,0,0,1,0,0
6792,"M",1984-07-01,12,0,"Hispanic",6,10,38600,1,5,"West","Urban",19.718,2,0,3.5,"About 75%",1,1,0,"Never married",0,1,99,630,0,0,0.00136986301369863,0.135616438356164,0.863013698630137,0,0
6793,"F",1981-11-01,15,0,"Hispanic",9,6,32011.3333333333,1,10,"West","Urban",10.76,2.5,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,233,650,0,0,0,0.263873159682899,0.736126840317101,0,0
6794,"F",1981-05-01,15,0,"Hispanic",12,12,54708,1,4,"West","Rural",25.883,3.5,0,2.5,"About 75%",2,0,0,"Never married",0,182,452,292,0,0,0.196544276457883,0.488120950323974,0.315334773218143,0,0
6795,"F",1984-04-01,12,1,"Hispanic",12,14,41400,0,5,"West","Rural",42.918,4,0,3,"About 25%",0,0,0,"Never married",0,41,1,611,0,0,0.0627871362940276,0.00153139356814701,0.935681470137825,0,0
6796,"M",1984-06-01,12,0,"Hispanic",12,12,75504,1,5,"West","Rural",11.219,2,0,3.5,"About 75%",0,1,1,"Never married",0,0,1,747,0,0,0,0.00133689839572193,0.998663101604278,0,0
6798,"M",1982-09-01,14,0,"Black",12,13,22550,0,2,"West","Urban",39.812,3.5,1,3,"About 25%",3,1,1,"Never married",0,42,0,825,0,0,0.0484429065743945,0,0.951557093425606,0,0
6799,"F",1981-03-01,15,0,"Hispanic",6,7,107000,NA,NA,"West","Urban",NA,2.5,1,1.5,"About 75%",1,1,1,"Never married",0,52,565,286,16,0,0.0565832426550598,0.614798694232862,0.311207834602829,0.0174102285092492,0
6800,"M",1984-05-01,12,0,"Hispanic",NA,NA,21080,NA,NA,"Outside U.S.","Outside U.S.",NA,3.5,0,3,"Almost all (>90%)",0,1,1,"Never married",0,54,89,615,0,0,0.0712401055408971,0.117414248021108,0.811345646437995,0,0
6801,"F",1984-11-01,12,0,"Hispanic",3,6,7500,NA,NA,"West","Urban",NA,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,1,0,534,0,0,0.00186915887850467,0,0.998130841121495,0,0
6803,"F",1981-06-01,15,0,"Hispanic",7,13,56530,1,5,"West","Urban",42.886,3.5,0,2.5,"About 75%",1,1,1,"Never married",0,3,32,867,0,0,0.00332594235033259,0.0354767184035477,0.96119733924612,0,0
6804,"M",1984-04-01,12,0,"Hispanic",7,13,54807.5,1,5,"West","Urban",2.606,1,0,2,"About 25%",1,1,1,"Never married",0,144,185,427,0,0,0.19047619047619,0.244708994708995,0.564814814814815,0,0
6805,"F",1982-06-01,14,0,"Hispanic",6,7,36900,1,9,"West","Urban",28.282,4,0,3.5,"Almost none (<10%)",0,0,0,"Never married",0,0,146,707,0,0,0,0.17116060961313,0.82883939038687,0,0
6806,"M",1981-02-01,15,0,"Hispanic",12,9,37500,1,10,"West","Urban",72.751,2.5,1,3.5,"About 75%",1,1,1,"Never married",0,0,0,920,0,0,0,0,1,0,0
6807,"F",1984-12-01,12,0,"Hispanic",12,9,52000,1,10,"West","Urban",16.275,2.5,1,3.5,"About 75%",0,1,1,"Never married",0,47,328,346,0,0,0.0651872399445215,0.454923717059639,0.479889042995839,0,0
6808,"F",1980-09-01,16,0,"Hispanic",11,11,22108.3333333333,0,3,"West","Urban",18.883,3.5,0,0,"About 25%",3,1,1,"Never married",1,0,343,425,0,0,0,0.446614583333333,0.553385416666667,0,0
6809,"F",1984-03-01,12,0,"Hispanic",12,12,62045,1,8,"West","Urban",48.727,3,0,3,"About 25%",0,1,1,"Never married",0,73,64,629,0,0,0.0953002610966057,0.0835509138381201,0.821148825065274,0,0
6810,"F",1980-04-01,16,0,"Hispanic",5,6,51050,1,6,"West","Urban",10.555,2.5,1,2.5,"About 75%",0,1,0,"Never married",0,15,16,979,0,0,0.0148514851485149,0.0158415841584158,0.969306930693069,0,0
6811,"F",1984-01-01,12,0,"Hispanic",5,6,61050,1,6,"West","Urban",12.629,3.5,0,3,"Almost all (>90%)",0,1,0,"Never married",0,24,306,442,0,0,0.0310880829015544,0.396373056994819,0.572538860103627,0,0
6812,"M",1981-09-01,15,0,"Hispanic",6,10,12000,1,8,"West","Urban",13.709,3,0,2,"About 75%",1,1,1,"Never married",0,55,0,660,0,0,0.0769230769230769,0,0.923076923076923,0,0
6813,"F",1984-09-01,12,0,"Hispanic",6,10,55750,1,8,"West","Urban",23.316,2,0,3.5,"About 75%",0,1,1,"Never married",0,25,98,418,0,0,0.0462107208872458,0.181146025878004,0.77264325323475,0,0
6815,"F",1981-02-01,15,0,"Black",12,12,67005,1,3,"West","Urban",51.239,3.5,0,2.5,"Almost all (>90%)",2,1,1,"Never married",0,57,32,832,0,0,0.0618892508143322,0.0347448425624321,0.903365906623236,0,0
6816,"M",1982-11-01,14,0,"Black",12,12,73755,1,3,"West","Urban",12.148,3,0,2.5,"About 75%",3,1,0,"Never married",0,0,0,858,0,0,0,0,1,0,0
6817,"F",1981-08-01,15,0,"Hispanic",6,5,20000,1,6,"West","Urban",0.622,3.5,0,2.5,"Almost none (<10%)",1,1,1,"Never married",0,0,280,513,0,0,0,0.353089533417402,0.646910466582598,0,0
6818,"F",1980-03-01,16,0,"Hispanic",14,6,10000,NA,NA,"West","Urban",5.559,3,0,3.5,"About 25%",0,1,0,"Never married",1,145,197,426,0,0,0.188802083333333,0.256510416666667,0.5546875,0,0
6819,"M",1981-11-01,15,0,"Hispanic",14,6,26000,NA,10,"West","Urban",47.618,3,0,3,"Almost none (<10%)",0,1,1,"Never married",0,82,2,307,0,0,0.209718670076726,0.0051150895140665,0.785166240409207,0,0
6820,"F",1983-06-01,13,0,"Hispanic",6,6,51500,0,6,"West","Urban",NA,2,1,2,"About 25%",0,1,1,"Never married",0,0,49,771,0,0,0,0.0597560975609756,0.940243902439024,0,0
6823,"F",1982-10-01,14,0,"Hispanic",NA,12,9175,0,13,"West","Urban",13.665,3.5,0,2.5,"About 75%",0,1,1,"Never married",0,74,402,315,0,0,0.0935524652338812,0.508217446270544,0.398230088495575,0,0
6824,"M",1981-02-01,15,0,"Hispanic",6,5,55900,1,1,"West","Urban",76.679,3,0,3,"About half (50%)",2,1,1,"Never married",0,0,310,631,0,0,0,0.329436769394261,0.670563230605739,0,0
6825,"F",1983-10-01,13,0,"Hispanic",6,5,32933.3333333333,1,1,"West","Urban",7.911,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,51,260,495,0,0,0.0632754342431762,0.32258064516129,0.614143920595533,0,0
6826,"M",1983-01-01,13,0,"Hispanic",9,14,91500,0,4,"West","Urban",46.868,2,0,2,"About half (50%)",1,1,1,"Never married",0,33,151,665,0,0,0.03886925795053,0.177856301531213,0.783274440518257,0,0
6828,"M",1981-09-01,15,0,"Hispanic",12,12,25000,NA,NA,"West","Urban",75.903,2.5,0,2,"About 75%",1,1,1,"Never married",0,14,13,872,0,0,0.0155728587319244,0.014460511679644,0.969966629588432,0,0
6829,"F",1983-11-01,13,0,"Hispanic",12,12,NA,NA,NA,"North Central","Rural",30.639,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,0,8,795,0,0,0,0.0099626400996264,0.990037359900374,0,0
6830,"M",1982-04-01,14,0,"Hispanic",12,12,51500,1,2,"West","Urban",NA,2,0,2,"About 75%",1,1,1,"Never married",0,0,7,858,0,0,0,0.00809248554913295,0.991907514450867,0,0
6831,"F",1984-10-01,12,0,"Hispanic",12,12,40400,1,2,"West","Urban",NA,3.5,0,3,"About half (50%)",0,1,1,"Never married",0,9,317,404,0,0,0.0123287671232877,0.434246575342466,0.553424657534247,0,0
6832,"F",1980-01-01,16,0,"Hispanic",12,12,25000,1,7,"West","Urban",14.368,2,0,2,"About half (50%)",0,1,0,"Never married",1,18,229,546,0,0,0.0226986128625473,0.288776796973518,0.688524590163934,0,0
6833,"M",1980-12-01,16,0,"Black",12,13,NA,1,2,"South","Urban",NA,3,0,1.5,"About half (50%)",1,0,0,"Never married",0,1,8,238,57,0,0.00328947368421053,0.0263157894736842,0.782894736842105,0.1875,0
6834,"F",1983-02-01,13,0,"Black",12,13,21566.5,1,2,"South","Urban",NA,2,0,1.5,"Almost all (>90%)",0,0,1,"Never married",1,4,459,173,0,0,0.00628930817610063,0.721698113207547,0.272012578616352,0,0
6835,"F",1983-02-01,13,0,"Black",13,12,17625,1,5,"South","Urban",37.23,3.5,0,3,"About half (50%)",0,1,1,"Never married",0,26,359,439,0,0,0.0315533980582524,0.435679611650485,0.532766990291262,0,0
6836,"M",1982-11-01,14,0,"Black",12,16,32500,NA,NA,"South","Urban",NA,1.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,69,42,736,0,0,0.0814639905548996,0.0495867768595041,0.868949232585596,0,0
6837,"M",1982-01-01,14,0,"Black",16,12,47000,1,4,"South","Urban",NA,2,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,0,800,0,0,0,0,1,0,0
6842,"F",1984-05-01,12,0,"Hispanic",NA,12,40660,0,5,"South","Urban",53.114,2,0,3,"Almost all (>90%)",0,1,1,"Never married",0,0,0,771,0,0,0,0,1,0,0
6843,"M",1980-01-01,16,0,"Black",NA,12,51740,0,6,"South","Urban",NA,2.5,0,1.5,"Almost all (>90%)",0,1,1,"Never married",0,16,454,103,57,0,0.0253968253968254,0.720634920634921,0.163492063492063,0.0904761904761905,0
6844,"M",1983-09-01,13,0,"Black",NA,12,70250,0,6,"South","Urban",0.684,1.5,1,2,"Almost all (>90%)",4,0,1,"Never married",0,0,3,783,0,0,0,0.00381679389312977,0.99618320610687,0,0
6846,"M",1984-02-01,12,0,"Black",14,12,10735.75,0,14,"South","Urban",15.157,3,0,3,"About 75%",0,1,1,"Never married",0,9,12,743,0,0,0.0117801047120419,0.0157068062827225,0.972513089005236,0,0
6847,"M",1984-02-01,12,0,"Black",NA,NA,10844.5,0,14,"South","Urban",9.426,2.5,0,3,"About 25%",1,1,1,"Never married",0,133,57,552,24,0,0.173629242819843,0.0744125326370757,0.720626631853786,0.031331592689295,0
6848,"M",1982-01-01,14,0,"Hispanic",6,8,22253.5,1,0,"South","Urban",NA,3,0,3,"About half (50%)",0,1,1,"Never married",0,0,0,95,0,0,0,0,1,0,0
6849,"F",1980-05-01,16,0,"Hispanic",NA,13,8550,0,3,"South","Urban",69.573,3,0,3.5,"Almost all (>90%)",1,1,1,"Never married",0,25,26,887,0,0,0.0266524520255864,0.0277185501066098,0.945628997867804,0,0
6850,"M",1984-02-01,12,0,"Hispanic",18,6,37250,1,6,"South","Urban",13.673,3,0,2.5,"About half (50%)",0,1,1,"Never married",0,0,0,0,0,769,0,0,0,0,1
6851,"F",1982-09-01,14,0,"Hispanic",6,11,150,NA,NA,"South","Urban",10.565,2,0,2,"About 25%",1,1,0,"Never married",0,0,79,758,0,0,0,0.0943847072879331,0.905615292712067,0,0
6852,"F",1984-07-01,12,0,"Hispanic",6,11,41933.3333333333,NA,NA,"South","Rural",21.942,2,0,2,"About 75%",0,1,0,"Never married",0,0,157,586,3,0,0,0.210455764075067,0.785522788203753,0.00402144772117962,0
6854,"M",1983-10-01,13,1,"Hispanic",12,9,38750,1,2,"South","Urban",NA,3,0,3,"About half (50%)",0,1,0,"Never married",0,0,0,703,0,0,0,0,1,0,0
6856,"M",1982-05-01,14,0,"Hispanic",12,12,9900,1,7,"South","Urban",6.529,2,0,3,"Almost all (>90%)",0,1,1,"Never married",0,0,0,567,0,0,0,0,1,0,0
6857,"F",1981-11-01,15,0,"Hispanic",NA,9,117514.333333333,0,5,"Non-interview","Non-interview",59.54,2,0,4,"About 25%",0,0,0,"Married",0,0,58,196,0,0,0,0.228346456692913,0.771653543307087,0,0
6858,"F",1983-07-01,13,0,"Hispanic",NA,9,6000,0,5,"Non-interview","Non-interview",34.91,NA,0,2.5,"About 25%",0,1,1,"Never married",0,3,1,823,0,0,0.00362756952841596,0.00120918984280532,0.995163240628779,0,0
6859,"M",1982-03-01,14,0,"Hispanic",NA,NA,44004,1,9,"South","Urban",77.512,2.5,0,2.5,"About 25%",0,1,1,"Never married",0,0,4,860,0,0,0,0.00462962962962963,0.99537037037037,0,0
6860,"M",1984-01-01,12,1,"Hispanic",NA,NA,48333.3333333333,1,9,"South","Urban",51.461,2,0,3,"About half (50%)",1,0,1,"Never married",0,0,0,771,0,0,0,0,1,0,0
6861,"M",1981-01-01,15,0,"Hispanic",14,12,51500,1,8,"South","Urban",72.896,3.5,0,3.5,"About 75%",0,1,1,"Never married",0,4,0,924,0,0,0.00431034482758621,0,0.995689655172414,0,0
6862,"M",1984-02-01,12,0,"Hispanic",18,14,269043,NA,NA,"South","Urban",65.666,3.5,0,2,"Almost all (>90%)",1,1,1,"Never married",0,105,373,300,0,0,0.134961439588689,0.479434447300771,0.38560411311054,0,0
6863,"M",1981-04-01,15,0,"Black",12,12,79225,0,8,"North Central","Urban",3.52,2,1,1.5,"About half (50%)",2,1,0,"Never married",0,19,49,789,53,0,0.0208791208791209,0.0538461538461538,0.867032967032967,0.0582417582417582,0
6864,"F",1980-11-01,16,0,"Black",NA,12,70000,NA,NA,"North Central","Urban",37.77,3.5,0,3,"About half (50%)",0,0,0,"Never married",0,0,30,637,0,0,0,0.0449775112443778,0.955022488755622,0,0
6865,"M",1982-12-01,14,0,"Black",16,16,15343.3333333333,NA,NA,"North Central","Urban",64.898,2,0,1,"About 75%",3,1,0,"Never married",0,250,152,427,0,0,0.301568154402895,0.18335343787696,0.515078407720145,0,0
6866,"F",1980-08-01,16,0,"Black",13,13,43333.3333333333,1,2,"North Central","Urban",79.836,3.5,1,2.5,"About 25%",0,1,0,"Never married",0,52,184,707,4,0,0.0549102428722281,0.194297782470961,0.746568109820486,0.00422386483632524,0
6867,"M",1984-01-01,12,0,"Black",13,13,31500,1,2,"North Central","Urban",27.214,3,0,2,"Almost none (<10%)",1,1,1,"Never married",0,88,325,180,0,155,0.117647058823529,0.434491978609626,0.240641711229947,0,0.207219251336898
6868,"F",1980-11-01,16,0,"Black",NA,NA,20450,0,14,"North Central","Urban",56.047,3.5,0,3.5,"Almost none (<10%)",0,1,0,"Never married",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6869,"F",1980-02-01,16,0,"Black",NA,15,18000,0,2,"North Central","Urban",21.261,2.5,0,2,"About 75%",0,1,1,"Never married",0,105,43,726,0,0,0.120137299771167,0.0491990846681922,0.830663615560641,0,0
6870,"M",1982-12-01,14,0,"Black",NA,15,18000,0,2,"North Central","Urban",8.391,1,0,1,"Almost all (>90%)",3,1,1,"Never married",0,127,51,648,0,0,0.153753026634383,0.0617433414043584,0.784503631961259,0,0
6871,"M",1984-03-01,12,0,"Black",NA,15,8750,0,2,"South","Urban",17.602,2,0,2.5,"About 75%",2,1,1,"Never married",0,7,0,760,0,0,0.0091264667535854,0,0.990873533246415,0,0
6872,"M",1982-08-01,14,0,"Black",NA,13,34466.6666666667,0,10,"North Central","Urban",4.495,2.5,0,2,"About 75%",3,1,1,"Never married",0,181,543,121,0,0,0.214201183431953,0.642603550295858,0.143195266272189,0,0
6873,"M",1982-08-01,14,0,"Black",10,12,29166.6666666667,0,5,"North Central","Urban",8.07,2.5,1,1,"About 25%",0,1,1,"Never married",0,63,7,565,0,0,0.0992125984251968,0.0110236220472441,0.889763779527559,0,0
6874,"F",1981-07-01,15,0,"Black",12,12,21533.3333333333,0,2,"North Central","Urban",59.699,4,0,3,"About 25%",3,1,1,"Never married",1,0,205,697,0,0,0,0.227272727272727,0.772727272727273,0,0
6875,"M",1984-02-01,12,0,"Black",12,12,35333.3333333333,0,2,"South","Urban",7.135,2.5,0,2,"About 75%",0,1,0,"Never married",0,37,101,631,0,0,0.0481144343302991,0.131339401820546,0.820546163849155,0,0
6876,"M",1982-12-01,14,0,"Black",11,11,51700,0,5,"North Central","Urban",30.42,2.5,0,2,"About 75%",2,1,0,"Never married",0,90,45,695,0,0,0.108433734939759,0.0542168674698795,0.837349397590361,0,0
6878,"M",1981-03-01,15,0,"Black",NA,12,NA,NA,NA,"Non-interview","Non-interview",NA,2.5,0,2.5,"About 25%",0,1,1,NA,0,212,383,325,0,0,0.230434782608696,0.416304347826087,0.353260869565217,0,0
6879,"M",1980-11-01,16,0,"Black",12,12,9500,0,6,"North Central","Urban",40.611,1.5,0,1.5,"Almost none (<10%)",2,1,1,"Never married",0,243,221,495,0,0,0.253388946819604,0.230448383733055,0.516162669447341,0,0
6882,"F",1983-02-01,13,0,"Black",12,10,1875,0,2,"North Central","Urban",33.495,2.5,0,2.5,"About 75%",1,1,1,"Never married",2,198,67,591,0,0,0.231308411214953,0.0782710280373832,0.690420560747664,0,0
6883,"F",1984-07-01,12,0,"Black",12,10,1083.33333333333,0,2,"North Central","Urban",14.826,2,1,1.5,"About 75%",0,1,1,"Never married",1,231,152,136,0,0,0.445086705202312,0.292870905587669,0.262042389210019,0,0
6885,"F",1980-11-01,16,0,"Black",9,11,NA,NA,NA,"North Central","Urban",15.03,4,0,NA,"About half (50%)",0,1,1,"Never married",0,0,25,938,0,0,0,0.0259605399792316,0.974039460020768,0,0
6886,"M",1981-01-01,15,0,"Black",NA,12,15774.6666666667,NA,9,"North Central","Urban",43.52,4,0,2,"Almost all (>90%)",0,1,1,"Never married",0,207,225,85,0,0,0.400386847195358,0.435203094777563,0.164410058027079,0,0
6887,"M",1984-05-01,12,0,"Black",NA,12,26162,NA,9,"North Central","Urban",16.169,2.5,0,2,"Almost all (>90%)",1,1,1,"Never married",0,0,127,245,0,0,0,0.341397849462366,0.658602150537634,0,0
6888,"M",1981-10-01,15,0,"Black",12,14,42750,0,4,"West","Urban",59.096,3.5,0,3.5,"About 75%",1,1,1,"Never married",0,6,65,809,0,9,0.00674915635545557,0.0731158605174353,0.910011248593926,0,0.0101237345331834
6889,"F",1984-04-01,12,1,"Black",12,14,28600.5,0,4,"West","Urban",59.311,4,1,4,"Almost all (>90%)",0,1,1,"Never married",0,11,68,682,0,0,0.0144546649145861,0.0893561103810775,0.896189224704336,0,0
6890,"F",1983-10-01,13,0,"Black",10,12,97500,0,3,"North Central","Urban",31.626,2.5,0,2.5,"About 25%",0,1,0,"Never married",0,53,12,714,0,0,0.0680359435173299,0.0154043645699615,0.916559691912709,0,0
6891,"F",1983-10-01,13,0,"Black",14,15,18100,0,2,"North Central","Urban",20.729,2.5,1,4,"About half (50%)",0,1,1,"Never married",0,191,27,576,0,0,0.240554156171285,0.0340050377833753,0.72544080604534,0,0
6892,"M",1982-12-01,14,0,"Black",12,13,14000,1,5,"North Central","Urban",NA,3.5,1,2.5,"Almost all (>90%)",0,1,1,"Never married",0,0,468,289,0,0,0,0.618229854689564,0.381770145310436,0,0
6893,"F",1980-06-01,16,0,"Black",11,12,21650,0,9,"North Central","Urban",21.836,3.5,0,2.5,"About half (50%)",3,1,1,"Never married",0,62,487,427,0,0,0.0635245901639344,0.498975409836066,0.4375,0,0
6894,"M",1984-02-01,12,1,"Black",11,11,700,0,10,"North Central","Urban",20.693,2,0,3,"About half (50%)",3,1,1,"Never married",0,3,6,774,0,0,0.00383141762452107,0.00766283524904215,0.988505747126437,0,0
6895,"F",1980-03-01,16,0,"Black",12,12,5625,0,5,"North Central","Urban",28.229,2.5,0,1.5,"About half (50%)",3,1,0,"Never married",1,1,0,967,0,0,0.00103305785123967,0,0.99896694214876,0,0
6896,"F",1981-08-01,15,0,"Black",12,12,9937.5,0,5,"North Central","Urban",9.279,2.5,0,1,"Almost none (<10%)",0,1,0,"Never married",1,92,612,188,0,0,0.103139013452915,0.68609865470852,0.210762331838565,0,0
6897,"F",1983-08-01,13,0,"Black",12,12,33890,0,9,"North Central","Urban",45.856,2.5,0,2,"About 75%",0,1,1,"Never married",1,0,17,145,0,0,0,0.104938271604938,0.895061728395062,0,0
6898,"F",1984-09-01,12,0,"Black",12,12,21775,0,9,"North Central","Urban",42.752,2.5,0,3,"About 75%",1,1,1,"Never married",0,33,25,680,0,0,0.0447154471544715,0.0338753387533875,0.921409214092141,0,0
6899,"M",1982-08-01,14,0,"Black",NA,12,0,0,5,"North Central","Urban",19.343,1,0,2,"About 25%",2,1,1,"Never married",0,0,0,362,0,0,0,0,1,0,0
6900,"F",1980-12-01,16,0,"Black",13,14,61866.6666666667,0,3,"North Central","Urban",25.261,3,1,2,"Almost all (>90%)",4,0,1,"Never married",0,63,1,772,0,0,0.0753588516746412,0.00119617224880383,0.923444976076555,0,0
6901,"M",1980-01-01,16,0,"Black",12,12,27800,0,6,"North Central","Urban",54.06,2.5,0,1.5,"About 25%",5,0,0,"Never married",0,15,68,922,0,0,0.0149253731343284,0.0676616915422886,0.917412935323383,0,0
6902,"F",1980-04-01,16,0,"Black",12,14,52755,1,8,"North Central","Urban",41.983,2.5,0,2,"About 75%",0,1,0,"Never married",0,31,89,352,0,0,0.0656779661016949,0.188559322033898,0.745762711864407,0,0
6904,"M",1981-01-01,15,0,"Black",NA,17,60500,1,8,"North Central","Urban",29.738,3.5,1,4,"About 25%",1,1,0,"Never married",0,120,84,725,0,0,0.129171151776103,0.0904198062432723,0.780409041980624,0,0
6905,"F",1984-08-01,12,0,"Black",NA,17,5500,NA,8,"North Central","Urban",29.342,2.5,1,2.5,"Almost all (>90%)",0,1,1,"Never married",0,155,259,276,47,0,0.210312075983718,0.351424694708277,0.37449118046133,0.0637720488466757,0
6907,"M",1982-12-01,14,0,"Hispanic",3,3,NA,NA,NA,"Non-interview","Non-interview",NA,2,0,1.5,"About 75%",0,0,1,"Never married",0,0,1,853,0,0,0,0.00117096018735363,0.998829039812646,0,0
6908,"F",1981-08-01,15,0,"Hispanic",6,3,NA,NA,NA,"North Central","Urban",NA,2,0,2,"About 25%",1,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6909,"F",1983-12-01,13,0,"Black",NA,10,NA,NA,NA,"Non-interview","Non-interview",NA,NA,0,3.5,"About 75%",1,1,1,"Never married",0,94,120,604,0,0,0.114914425427873,0.146699266503667,0.73838630806846,0,0
6910,"M",1980-11-01,16,0,"Hispanic",3,12,29200,0,9,"North Central","Urban",33.969,2,0,2,"About 75%",2,1,1,"Never married",0,44,6,810,0,0,0.0511627906976744,0.00697674418604651,0.941860465116279,0,0
6911,"M",1983-05-01,13,1,"Hispanic",13,10,127500,0,6,"North Central","Urban",48.502,2.5,0,2,"About 25%",1,1,1,"Never married",0,90,151,574,0,0,0.110429447852761,0.185276073619632,0.704294478527607,0,0
6912,"M",1983-08-01,13,0,"Hispanic",7,8,49610,0,8,"Non-interview","Non-interview",27.822,2,0,1.5,"Almost all (>90%)",2,1,1,"Never married",1,242,63,500,0,0,0.300621118012422,0.0782608695652174,0.62111801242236,0,0
6913,"F",1983-02-01,13,0,"Hispanic",9,2,36514.5,1,5,"North Central","Urban",16.979,3.5,0,2.5,"About 25%",0,1,1,"Never married",0,4,97,717,0,0,0.00488997555012225,0.118581907090465,0.876528117359413,0,0
6915,"M",1981-06-01,15,0,"Hispanic",NA,6,6,0,9,"North Central","Urban",31.938,3,1,2.5,"About 75%",0,1,1,"Never married",0,0,0,423,0,0,0,0,1,0,0
